"Time","Number_of_urchins","Oxygen","Salinity","Pressure","Temperature","backscatter","u","v","Magnitude","Direction","VCAR","VTPK","VWH.","VCMX","VTP.","WDIR","WSPD","GSPD","WDIR.1","WSPD.1","GSPD.1","ATMS","ATMS.1","DRYT","SSTP","FOV","urchin_Density","Year","sample_day"
2013-08-19 12:00:00,0,0.992447669997222,34.0281147222222,399.330617894392,5.84114631873253,27.204006935381,-0.124377210688696,0.011142769302978,0.124875345230512,174.880623357999,1.54166666666667,9.71166666666667,1.55,2.4,9.71666666666667,276.166666666667,3.46666666666667,4.36666666666667,270.833333333333,3.55,4.63333333333333,1019.26666666667,1019.28333333333,14.0666666666667,12.2833333333333,0.5,0,"2013-2014",19
2013-08-19 18:00:00,0,1.00475673466944,34.0262177777778,400.579927317204,5.89445070422535,27.3184105523237,0.0665232440233267,0.041770715304195,0.0785502046618033,32.1251876318399,1.34333333333333,9.85333333333333,1.36666666666667,2.23333333333333,9.28333333333333,293.333333333333,3.48333333333333,4.21666666666667,288.833333333333,3.65,4.48333333333333,1021.61666666667,1021.63333333333,14.45,13.2666666666667,0.5,0,"2013-2014",20
2013-08-20 00:00:00,0,0.979140194144444,34.0298061111111,400.21875892066,5.83149302325581,27.4623289516482,-0.0503293856980896,0.0291290344469232,0.0581510766242303,149.939117852192,1.60333333333333,9.375,1.6,2.61666666666667,8.98333333333333,303.666666666667,5.41666666666667,6.38333333333333,299.166666666667,5.55,6.66666666666667,1021.18333333333,1021.18333333333,14.75,13.7166666666667,0.5,0,"2013-2014",21
2013-08-20 06:00:00,0,0.95837196385,34.0326252777778,400.705971650774,5.83977695167286,26.5733107531798,-0.00685968558460413,-0.0807266071198277,0.081017531333648,265.142999972185,1.91333333333333,10.6283333333333,1.93333333333333,3.33333333333333,10.1833333333333,308.833333333333,5.1,6.06666666666667,304.5,5.3,6.4,1021.41666666667,1021.41666666667,13.7666666666667,12.8,0.5,0,"2013-2014",22
2013-08-20 12:00:00,0,1.00436363668333,34.0254269444444,399.050666586831,5.87542563143124,26.8064968541455,-0.0636517281340784,0.00300458775476745,0.0637226022854585,177.297441672818,1.94166666666667,10.68,1.95,2.9,10.4,303.833333333333,4.2,5.28333333333333,301.333333333333,4.36666666666667,5.66666666666667,1022.61666666667,1022.63333333333,13.3166666666667,12,0.5,0,"2013-2014",23
2013-08-20 18:00:00,0,0.941407868972222,34.0354236111111,400.84636631098,5.83300744878957,25.8878777591914,0.0204258336917078,-0.0300145060578994,0.0363054438879486,304.236542774166,1.86,10.28,1.86666666666667,3.03333333333333,10.25,314.666666666667,4.25,5.21666666666667,310.333333333333,4.4,5.4,1022.38333333333,1022.4,14.15,13.1,0.5,0,"2013-2014",24
2013-08-21 00:00:00,0,0.937053359675,34.0359163888889,399.826188243007,5.79247914735867,26.4555134881196,-0.0221648424539829,0.0465315125821186,0.0515408760518265,115.470350004591,1.63666666666667,10.8416666666667,1.63333333333333,2.66666666666667,10.8166666666667,314.333333333333,5.43333333333333,6.35,310,5.63333333333333,6.56666666666667,1020.58333333333,1020.61666666667,14.2333333333333,13.15,0.5,0,"2013-2014",25
2013-08-21 06:00:00,0,0.915815566877778,34.0397202777778,401.053499822842,5.80548327137546,25.7406097678839,0.018401814077006,-0.0205902767277626,0.0276149643680838,311.787598315141,1.34666666666667,9.98666666666667,1.35,2.21666666666667,9.96666666666667,321.166666666667,4.55,5.45,316.833333333333,4.68333333333333,5.66666666666667,1020,1020,13.6333333333333,12.5166666666667,0.5,0,"2013-2014",26
2013-08-21 12:00:00,0,0.910629243680556,34.0405305555556,398.966730374319,5.7835873605948,26.3192547623787,-0.0646759910478794,0.0161999975772882,0.0666740109752633,165.937912474366,1.33166666666667,10.33,1.35,2.15,10.3,225.666666666667,1.31666666666667,1.8,284.166666666667,1.53333333333333,2.18333333333333,1019.81666666667,1019.81666666667,13.8333333333333,13.0666666666667,0.5,0,"2013-2014",27
2013-08-21 18:00:00,0,0.913288223930556,34.0413858333333,401.051796366726,5.80085727525487,26.1404244147815,0.0405642676031944,0.0287547313524402,0.0497221719289752,35.3316263482442,0.975,9.37666666666667,0.966666666666667,1.66666666666667,9.2,301.333333333333,4.65,5.63333333333333,297.5,4.83333333333333,5.95,1018.6,1018.61666666667,15.0166666666667,14.5666666666667,0.5,0,"2013-2014",28
2013-08-22 00:00:00,0,0.851946193363889,34.0520005555556,399.564251943646,5.69253240740741,25.96051002089,-0.0185667450706559,0.0260019124851466,0.0319503282518967,125.528849973533,1.03333333333333,9.665,1.03333333333333,1.55,9.43333333333333,318.666666666667,6.75,7.96666666666667,314.333333333333,6.95,8.16666666666667,1016.4,1016.4,13.9166666666667,13.1666666666667,0.5,0,"2013-2014",29
2013-08-22 06:00:00,0,0.902243687980556,34.0442891666667,401.186040971688,5.78285979572888,26.0161364801674,0.0295734633681585,0.0271288672843147,0.0401318473997619,42.5313474241695,0.955,8.535,0.95,1.51666666666667,6.6,319,6.06666666666667,6.98333333333333,314.333333333333,6.26666666666667,7.33333333333333,1014.58333333333,1014.6,14.4166666666667,12.8,0.5,0,"2013-2014",30
2013-08-22 12:00:00,0,0.841529861422222,34.0538341666667,399.043625984643,5.66159554730983,25.8722957546206,-0.0413691134012284,0.0166643419673332,0.0445993703633574,158.059395535935,0.82,8.62166666666667,0.816666666666667,1.33333333333333,8.41666666666667,308.5,3.65,4.35,304.666666666667,3.81666666666667,4.63333333333333,1014.25,1014.25,14.2,13.05,0.5,0,"2013-2014",31
2013-08-22 18:00:00,0,0.954911454536111,34.0349597222222,401.083228017989,5.86073159366263,26.323945354322,0.0474410988375219,0.0534615146030893,0.0714758099119405,48.4145394490756,0.823333333333333,7.56666666666667,0.816666666666667,1.3,7.31666666666667,304,5.45,6.4,299.833333333333,5.65,6.66666666666667,1012.78333333333,1012.8,14.6166666666667,13.8333333333333,0.5,0,"2013-2014",32
2013-08-23 00:00:00,0,0.795391135258333,34.0605711111111,399.498730809322,5.57410648148148,25.4825393319498,-0.0439638054195147,0.0224343372288379,0.0493570225384613,152.965185321244,0.953333333333333,7.17,0.966666666666667,1.58333333333333,7.25,299.833333333333,4.65,5.38333333333333,295.333333333333,4.75,5.6,1011.43333333333,1011.43333333333,14.4833333333333,13.6333333333333,0.5,0,"2013-2014",33
2013-08-23 06:00:00,0,0.940594242586111,34.0380755555556,401.068073785536,5.82066790352505,26.5163306435569,0.0142967885967426,0.0746662028255722,0.0760226282666513,79.1604310060037,0.875,7.81166666666667,0.85,1.31666666666667,7.81666666666667,183.833333333333,2.31666666666667,3.26666666666667,179,2.43333333333333,3.5,1010.93333333333,1010.93333333333,14.6166666666667,13.8166666666667,0.5,0,"2013-2014",34
2013-08-23 12:00:00,0,0.792551404763889,34.0613191666667,399.289542252498,5.56502314814815,26.3126353446406,-0.0245034685656062,0.012376664442191,0.0274518085826826,153.201729163246,0.79,7.815,0.8,1.28333333333333,7.18333333333333,121.5,4.31666666666667,5.35,117,4.46666666666667,5.6,1010.66666666667,1010.68333333333,13.9,13.6666666666667,0.5,0,"2013-2014",35
2013-08-23 18:00:00,0,0.974792148347222,34.0322272222222,401.040246718662,5.86564126394052,27.2194306264089,0.0277217710584151,0.143306878525668,0.145963550324681,79.0517351094606,0.793333333333333,6.88333333333333,0.783333333333333,1.26666666666667,6.1,138.333333333333,6.58333333333333,7.9,133,6.8,8.21666666666667,1010.4,1010.4,13.9666666666667,13.4166666666667,0.5,0,"2013-2014",36
2013-08-24 00:00:00,0,0.822142317497222,34.0562038888889,399.579097668106,5.63964351851852,25.7985853703709,-0.00416283411289086,0.0150009005369755,0.0155677938312299,105.509633177907,1.55,6.60166666666667,1.56666666666667,2.7,6.86666666666667,160.666666666667,4.46666666666667,5.23333333333333,155.5,4.61666666666667,5.46666666666667,1010.76666666667,1010.76666666667,13.8166666666667,12.9333333333333,0.5,0,"2013-2014",37
2013-08-24 06:00:00,0,0.959203123841667,34.030245,400.793240932669,5.84802228412256,27.5809956371066,0.016703836151991,0.1596697751827,0.16054113257694,84.02773241897,1.57666666666667,8.155,1.58333333333333,2.7,8.4,178.166666666667,2.21666666666667,2.83333333333333,174,2.4,3.01666666666667,1011.45,1011.5,13.5,12.8,0.5,0,"2013-2014",38
2013-08-24 12:00:00,0,0.922865023158333,34.0377402777778,399.541063756932,5.78806302131603,26.8320047347039,-0.0378628490807811,0.0439410908044133,0.0580035757656,130.750585878609,1.61666666666667,8.10166666666667,1.61666666666667,2.8,8.16666666666667,144.333333333333,2.03333333333333,2.76666666666667,138.833333333333,2.18333333333333,3.06666666666667,1012.43333333333,1012.46666666667,13.55,12.9333333333333,0.5,0,"2013-2014",39
2013-08-24 18:00:00,0,1.00593343739444,34.0240080555556,400.891182122901,5.9066541705717,27.5446083629304,0.0469606616335136,0.167900513984089,0.174344160605334,74.3740458684423,1.49833333333333,8.05833333333333,1.5,2.61666666666667,8.26666666666667,125.166666666667,1.38333333333333,2.11666666666667,119.166666666667,1.56666666666667,2.4,1013.06666666667,1013.06666666667,14.9333333333333,13.65,0.5,0,"2013-2014",40
2013-08-25 00:00:00,0,0.907052223022222,34.0405061111111,399.776388365642,5.7586468952734,26.583982768876,-0.0369796680951089,0.0505142445805444,0.0626033925435953,126.206521264745,1.18666666666667,8.135,1.16666666666667,2.01666666666667,7.88333333333333,190.166666666667,1.1,1.51666666666667,185.333333333333,1.3,1.78333333333333,1013.33333333333,1013.36666666667,14.7,13.1166666666667,0.5,0,"2013-2014",41
2013-08-25 06:00:00,0,1.02658027075,34.0208572222222,400.410553976377,5.90669617893756,26.4139398576641,0.0374387456106203,0.119448255319481,0.125178054673192,72.5974093344235,0.911666666666667,8.66833333333333,0.9,1.48333333333333,7.2,117.333333333333,3.13333333333333,3.81666666666667,111.166666666667,3.3,4.05,1013.91666666667,1013.91666666667,12.1166666666667,12.1166666666667,0.5,0,"2013-2014",42
2013-08-25 12:00:00,0,0.924775035133333,34.0379491666667,399.880109157764,5.75798611111111,26.4095740961498,-0.0141692912749376,0.0624464944943148,0.0640338464396955,102.784116162991,0.691666666666667,7.64,0.7,1.06666666666667,6.55,122.166666666667,3.83333333333333,4.48333333333333,116.833333333333,3.96666666666667,4.65,1014.25,1014.26666666667,11.3833333333333,11.3333333333333,0.5,0,"2013-2014",43
2013-08-25 18:00:00,0,0.970697908699073,34.0308547685185,400.721063073284,5.81702979515829,27.2438684977617,0.0177060137540619,0.136485550348002,0.137629242448166,82.6084071354332,0.573333333333333,13.86,0.566666666666667,0.916666666666667,13.8666666666667,161.333333333333,2.76666666666667,3.28333333333333,156.5,2.9,3.41666666666667,1013.33333333333,1013.35,13.4,12.95,0.5,0,"2013-2014",44
2013-08-26 00:00:00,0,0.932095071047222,34.0376183333333,400.088471413523,5.73864351851852,25.9299613093335,0.0112087411684799,0.0653785540511611,0.0663324295379159,80.2715794265437,0.678333333333333,10.9433333333333,0.666666666666667,1.2,5.98333333333333,130.833333333333,2.9,3.4,126.333333333333,3.03333333333333,3.63333333333333,1012.11666666667,1012.15,13.65,13.0666666666667,0.5,0,"2013-2014",45
2013-08-26 06:00:00,0,1.08386696908333,34.0131363888889,400.054767861785,5.86601024208566,26.6922851033317,-0.0179302295955865,0.144374315856143,0.145483456833689,97.0794660227833,0.948333333333333,7.565,0.966666666666667,1.58333333333333,7.35,113.833333333333,5.55,6.56666666666667,108.833333333333,5.71666666666667,6.83333333333333,1011.05,1011.05,12.4166666666667,11.5833333333333,0.5,0,"2013-2014",46
2013-08-26 12:00:00,0,0.946103787930556,34.0342366666667,400.155947535162,5.79435064935065,26.1343464831288,0.00369472384288637,0.0772920299892555,0.0773802874389541,87.2632228510168,1.39,7.88833333333333,1.4,2.16666666666667,7.88333333333333,115.166666666667,8.28333333333333,10.0833333333333,110.833333333333,8.61666666666667,10.5666666666667,1010.36666666667,1010.36666666667,13.0166666666667,11.2333333333333,0.5,0,"2013-2014",47
2013-08-26 18:00:00,0,1.07660660929167,34.011615,400.481864685395,5.93068203198495,27.6160088951642,-0.0758692456496871,0.140399942568987,0.159587863914608,118.385876744868,2.17,7.81166666666667,2.18333333333333,3.5,7.85,121.166666666667,10.1833333333333,12.35,116.166666666667,10.5,12.7833333333333,1008.9,1008.91666666667,13.2833333333333,11.95,0.5,0,"2013-2014",48
2013-08-27 00:00:00,0,0.961484028438889,34.0297244444444,400.413303528437,5.73037037037037,26.3738725553712,-0.0238321209673336,0.0394213039950639,0.0460652710669639,121.155029702718,2.91833333333333,8.15666666666667,2.93333333333333,4.91666666666667,8.28333333333333,150.5,7.63333333333333,9.51666666666667,145,7.81666666666667,9.83333333333333,1009.36666666667,1009.36666666667,13.7666666666667,12.0166666666667,0.5,0,"2013-2014",49
2013-08-27 06:00:00,0,1.12049213654167,34.0069925,399.709375847732,5.93520813623463,27.0466295596874,0.0062803449772609,0.115712877586264,0.115883185891341,86.8933056087016,2.09166666666667,8.22,2.08333333333333,3.43333333333333,8.35,134.833333333333,4.4,5.21666666666667,130,4.51666666666667,5.53333333333333,1011.85,1011.85,13.3166666666667,12.2833333333333,0.5,0,"2013-2014",50
2013-08-27 12:00:00,0,1.00402772341944,34.0235666666667,400.30148516132,5.81814126394052,26.5535282737567,-0.0268388620946722,0.0163606592079625,0.0314323987035021,148.633999249509,1.81333333333333,7.40666666666667,1.81666666666667,3.2,7.4,140.833333333333,3.66666666666667,4.48333333333333,135.666666666667,3.83333333333333,4.78333333333333,1011.45,1011.46666666667,13.3166666666667,12.55,0.5,0,"2013-2014",51
2013-08-27 18:00:00,0,1.10226045960556,34.0116669444444,400.307819590744,5.97924858223062,27.6101867985242,0.0128799113144261,0.147486411134344,0.148047740897172,85.0090514952428,1.595,7.65166666666667,1.6,2.8,7.55,116.5,4.38333333333333,5.3,112.666666666667,4.55,5.63333333333333,1011.76666666667,1011.78333333333,13.5166666666667,13.1666666666667,0.5,0,"2013-2014",52
2013-08-28 00:00:00,0,1.00860225205833,34.0244486111111,400.605072032244,5.85286113699907,27.2456665601153,0.0427975744097776,0.0563580232622957,0.0707662289612349,52.7874201197274,1.26,7.80333333333333,1.25,2.28333333333333,7.75,119.833333333333,3.46666666666667,4.23333333333333,116,3.61666666666667,4.45,1009.91666666667,1009.93333333333,13.7666666666667,13.2166666666667,0.5,0,"2013-2014",53
2013-08-28 06:00:00,1,1.054961769375,34.0177472222222,399.518125823103,5.89773831775701,27.1532651938251,-0.0380612040842354,0.0846082256357813,0.0927750349047474,114.220706974795,1.16166666666667,6.83333333333333,1.15,2.08333333333333,6.76666666666667,108,5.3,6.56666666666667,102.5,5.4,6.73333333333333,1008.88333333333,1008.88333333333,13.2,13.5,0.5,2,"2013-2014",54
2013-08-28 12:00:00,0,1.02825609235833,34.0213594444444,400.328858392104,5.88230876865672,26.4575017886402,0.0410342144661513,0.154263866575047,0.159628153179626,75.1042410068834,1.025,8.1,1.05,1.63333333333333,6.41666666666667,115.5,7.18333333333333,8.4,111,7.38333333333333,8.66666666666667,1009.73333333333,1009.75,12.9166666666667,12.8166666666667,0.5,0,"2013-2014",55
2013-08-28 18:00:00,0,1.03252597651944,34.0207363888889,400.210696329714,5.86794800371402,26.4191259587288,-0.00557215454331873,0.138211943026964,0.13832422095043,92.3086871227214,1.07166666666667,7.62,1.06666666666667,1.63333333333333,5.53333333333333,111.833333333333,6.93333333333333,8.11666666666667,106.5,7.1,8.36666666666667,1011.51666666667,1011.51666666667,13.2666666666667,13.2166666666667,0.5,0,"2013-2014",56
2013-08-29 00:00:00,0,1.02651655480556,34.0183438888889,400.772408282111,5.89059590316574,26.1918671757313,0.0524383025415414,0.129662550181001,0.139864765015635,67.9805410476389,1.19666666666667,5.975,1.18333333333333,1.83333333333333,5.98333333333333,110.833333333333,6.95,8.01666666666667,106.166666666667,7.08333333333333,8.26666666666667,1011,1011,13.8333333333333,13.3833333333333,0.5,0,"2013-2014",57
2013-08-29 06:00:00,0,1.01222800854167,34.00485,399.475086188373,5.86306331471136,26.1462606124012,-0.0290413505181329,0.0737777173729753,0.0792877772464563,111.486240243242,1.28833333333333,6.48666666666667,1.26666666666667,2,6.3,125.666666666667,7.4,8.6,120.166666666667,7.58333333333333,8.86666666666667,1010.15,1010.15,13.7166666666667,12.3,0.5,0,"2013-2014",58
2013-08-29 12:00:00,0,1.029823835375,33.9876766666667,400.307107258572,5.88363720930233,25.9795979707299,0.0605944471405397,0.159450180547723,0.170575634546582,69.1921481597116,1.73333333333333,6.91666666666667,1.71666666666667,2.9,6.81666666666667,122.5,7.8,9.23333333333333,116.833333333333,7.98333333333333,9.51666666666667,1008.55,1008.56666666667,13.9333333333333,12.4833333333333,0.5,0,"2013-2014",59
2013-08-29 18:00:00,0,1.02523499230833,34.0232122222222,400.156556610035,5.89532242990654,26.7826108990428,-0.0218286877646705,0.11617383436291,0.118206816216783,100.641614646612,2.00666666666667,7.49,2,3.26666666666667,7.45,131.166666666667,8.31666666666667,9.7,125.166666666667,8.51666666666667,9.96666666666667,1008.65,1008.65,14.2833333333333,12.8333333333333,0.5,0,"2013-2014",60
2013-08-30 00:00:00,0,1.074007186675,34.0154025,400.817068821985,5.96676275992439,26.3342579706065,0.052923896996473,0.139598511475253,0.149293949239075,69.2375279794126,2.25,7.965,2.26666666666667,3.63333333333333,8.01666666666667,155.166666666667,4.88333333333333,5.95,150,5.03333333333333,6.25,1010.75,1010.75,14.6333333333333,13.2333333333333,0.5,0,"2013-2014",61
2013-08-30 06:00:00,0,1.03257383288333,34.0206847222222,399.506305508953,5.91085606773283,25.9208828025959,-0.0334014678533123,0.0704977743586975,0.0780102188452621,115.35134351774,2.03333333333333,8.22,2.03333333333333,3.46666666666667,8.1,155.333333333333,4.96666666666667,5.8,150.5,5.1,6.08333333333333,1014.3,1014.3,14.25,12.5,0.5,0,"2013-2014",62
2013-08-30 12:00:00,0,1.14534186448611,34.0039777777778,400.142957811573,6.06588930936613,26.0048306026263,0.0237441765293062,0.104724861828487,0.107382878542394,77.2253536322675,2.125,7.98166666666667,2.11666666666667,3.4,8.03333333333333,188.833333333333,4.63333333333333,5.41666666666667,184,4.78333333333333,5.71666666666667,1017.63333333333,1017.63333333333,14.5,12.5833333333333,0.5,0,"2013-2014",63
2013-08-30 18:00:00,0,1.10068281307778,34.0105872222222,400.121437193917,6.0339,25.6876247159111,0.0216225049259164,0.0561440022477717,0.0601637906690483,68.9370163074868,2.075,8.05,2.08333333333333,3.55,8.01666666666667,119.833333333333,3.8,4.75,113.166666666667,3.93333333333333,5.08333333333333,1020.85,1020.86666666667,14.2333333333333,13.0166666666667,0.5,0,"2013-2014",64
2013-08-31 00:00:00,0,1.13467536327778,34.0052658333333,400.758198307079,6.08343220338983,26.2118688524567,-0.00562293408875065,0.0268502570577998,0.0274327120758477,101.827851914023,1.92,7.57333333333333,1.9,3.05,7.61666666666667,113.666666666667,2.91666666666667,3.85,107,3.05,4.1,1020.5,1020.5,13.35,13.2333333333333,0.5,0,"2013-2014",65
2013-08-31 06:00:00,0,1.11875383172222,34.0082941666667,399.606449980347,6.06380703422053,25.7344692739914,-0.0438246139916014,-0.0506799054987721,0.0670003702443303,229.148928659344,1.53833333333333,7.81166666666667,1.55,2.51666666666667,7.68333333333333,149.333333333333,1.4,2.03333333333333,202,1.63333333333333,2.3,1019.2,1019.21666666667,12.1666666666667,13.25,0.5,0,"2013-2014",66
2013-08-31 12:00:00,0,1.15407034098333,34.0026447222222,399.98706706912,6.12859360301035,25.9822032836338,-0.0268193546394357,-0.00701672232660641,0.0277220521513924,194.661609144751,1.19833333333333,8.62333333333333,1.2,1.86666666666667,8.58333333333333,107.666666666667,2.45,3.03333333333333,101.666666666667,2.55,3.16666666666667,1017.26666666667,1017.28333333333,13.1833333333333,13.5333333333333,0.5,0,"2013-2014",67
2013-08-31 18:00:00,0,1.08465403809167,34.0137375,400.188798548512,6.03364622641509,26.0756663742173,-0.105729696052117,-0.0529296432241225,0.118238385303191,206.593134725096,1.08833333333333,11.1366666666667,1.08333333333333,1.73333333333333,8.38333333333333,85.1666666666667,1.95,2.5,78.5,2.13333333333333,2.7,1014.58333333333,1014.61666666667,15.5833333333333,15.05,0.5,0,"2013-2014",68
